userID	itemID	tagID	timestamp
4447	94050	11	3	1	1
4447	94051	11	4	1	1
4447	94052	11	2	1	1
4447	2176	11	4	1	1
4447	27715	11	4	1	1
4451	7	3	5	3	1
4451	874	10	5	3	1
4451	94067	18	5	3	1
4451	23538	5	5	3	1
4451	32909	15	4	3	1
4451	53202	5	5	3	1
4451	905	4	5	1	1
4451	10521	3	5	2	1
4451	25272	4	2	1	1
4451	38891	5	4	1	1
4463	78103	7	1	3	10
4463	94150	9	5	4	9
4463	94151	20	1	4	9
4463	94152	7	4	4	9
4463	94153	7	4	1	8
4463	94154	7	5	3	8
4463	94155	8	2	1	8
4463	64099	8	4	4	7
4463	94156	7	1	1	7
4463	94157	7	5	1	6
4463	78163	8	4	2	4
4470	2552	1	1	3	1
4470	4007	1	1	2	1
4470	633	1	5	1	1
4470	1934	2	5	2	1
4470	2540	1	5	3	1
4470	11994	1	3	3	1
4470	5167	1	4	1	1
4470	467	2	5	3	1
4470	3366	2	4	3	1
4470	3354	3	5	2	1
4471	53184	3	4	2	11
4471	10132	3	5	1	11
4471	41496	3	4	1	11
4471	47428	3	3	1	11
4471	47520	3	5	2	11
4471	9126	3	5	2	11
4471	94181	3	3	3	11
4471	94182	3	5	2	11
4471	94183	15	5	1	10
4471	94184	2	2	3	10
4471	33659	2	4	3	10
4480	51357	10	1	2	1
4480	51357	10	3	2	1
4480	51357	10	3	2	1
4480	15716	10	2	2	1
4480	4280	10	5	2	1
4480	3473	2	4	1	1
4480	901	2	5	2	1
4480	817	2	5	2	1
4480	12945	10	5	1	1
4480	45088	10	1	2	1
4480	17713	10	3	2	1
4482	94296	8	4	1	2
4482	94297	15	5	1	2
4482	94298	17	5	2	2
4482	3738	7	4	1	1
4482	498	1	2	1	1
4482	94299	5	5	3	1
4482	46586	17	3	3	1
4482	28718	17	5	5	1
4482	23153	17	5	2	1
4482	4779	15	5	1	1
4501	94799	19	1	4	6
4501	54717	4	5	2	3
4501	1151	1	5	1	3
4501	28740	3	4	1	2
4501	53649	18	2	1	2
4501	25879	18	1	1	2
4501	54983	18	4	1	2
4501	901	2	4	3	2
4501	94800	7	5	3	2
4501	15085	7	4	1	2
4501	19104	18	5	3	2
4510	1592	5	5	3	1
4510	42	9	5	2	1
4510	28359	9	4	2	1
4510	811	2	5	1	1
4510	943	2	5	2	1
4510	13255	2	3	2	1
4510	10235	14	5	2	1
4510	380	2	1	2	1
4510	4345	14	5	2	1
4510	4934	2	5	1	1
4512	95180	4	5	1	6
4512	95181	4	4	3	6
4512	95182	4	5	4	6
4512	45679	4	5	1	6
4512	95183	4	4	1	6
4512	95184	4	3	1	6
4512	95185	4	4	1	6
4512	5567	2	4	3	6
4512	95186	5	5	4	6
4512	53210	3	4	4	6
4512	95187	4	5	4	6
4515	95215	18	5	2	10
4515	95216	18	4	2	10
4515	95217	22	4	2	10
4515	95218	18	5	2	10
4515	95219	21	3	2	10
4515	95220	5	5	2	10
4515	95221	21	4	2	10
4515	95222	21	4	2	10
4515	95223	21	4	2	10
4515	52074	10	5	1	10
4515	47825	3	5	3	10
4538	91938	2	5	4	6
4538	11580	2	5	3	1
4538	14372	3	5	3	1
4538	22878	3	5	3	1
4538	66054	7	5	2	1
4538	35776	19	4	1	1
4538	89411	10	5	1	1
4538	17266	2	1	3	1
4538	27627	19	5	3	1
4538	3366	2	5	3	1
4538	25680	2	5	2	1
4550	95889	3	4	2	6
4550	95890	3	5	2	5
4550	483	3	5	2	5
4550	95891	5	5	2	5
4550	54170	5	4	1	5
4550	34495	10	2	1	5
4550	95892	10	4	1	5
4550	95893	7	4	3	5
4550	64538	5	4	1	5
4550	4478	3	2	1	5
4550	46007	5	5	1	5
4551	95894	9	4	4	7
4551	14421	10	5	3	7
4551	95895	4	5	4	7
4551	89007	7	4	3	7
4551	95896	7	4	1	5
4551	872	4	5	1	3
4551	9194	3	5	2	3
4551	95897	4	5	2	3
4551	14360	3	4	2	3
4551	62205	3	4	2	3
4551	95898	4	4	1	3
4552	30920	7	5	2	2
4552	95899	7	4	2	2
4552	591	7	4	2	1
4552	6969	9	5	2	1
4552	797	7	4	2	1
4552	32896	18	5	2	1
4552	10229	9	5	2	1
4552	95900	9	4	2	1
4552	796	7	5	2	1
4552	22453	7	5	2	1
4563	148	10	1	1	1
4563	26125	3	5	2	1
4563	155	3	5	2	1
4563	17328	17	5	2	1
4563	5272	10	1	1	1
4563	3952	12	4	1	1
4563	5143	3	5	3	1
4563	96330	5	5	3	1
4563	21497	10	1	3	1
4563	69034	5	1	3	1
4563	9	3	5	1	1
4568	96408	5	5	1	2
4568	96409	5	5	3	2
4568	1428	5	4	3	1
4568	38091	5	5	3	1
4568	6220	5	3	1	1
4568	6210	5	5	3	1
4568	6224	5	3	3	1
4568	32456	5	5	3	1
4569	96410	16	2	2	1
4569	96410	16	2	2	1
4569	96410	16	1	2	1
4569	29245	7	5	2	1
4569	31002	7	4	2	1
4569	96410	16	4	2	1
4569	96410	16	2	2	1
4569	96411	10	1	2	1
4569	19024	2	5	2	1
4569	10676	2	2	2	1
4577	96438	19	5	4	11
4577	96439	19	2	3	11
4577	96440	19	3	3	11
4577	24335	19	3	3	11
4577	67913	19	4	3	11
4577	96441	18	5	3	11
4577	96442	19	5	1	11
4577	62766	19	1	4	11
4577	96443	19	5	4	11
4577	45604	19	5	4	11
4577	9413	19	4	4	11
4587	23542	5	5	3	4
4587	26983	7	5	3	2
4587	3191	6	5	2	1
4587	96612	5	5	1	1
4587	5168	1	3	1	1
4587	96613	5	5	1	1
4587	96614	5	5	1	1
4587	96615	5	4	3	1
4587	90665	4	5	1	1
4587	96616	5	4	2	1
4587	96617	15	5	3	1
4593	96629	10	5	3	7
4593	8472	4	5	3	2
4593	37174	10	5	2	1
4593	24551	10	5	1	1
4593	7143	4	5	3	1
4593	4492	10	5	1	1
4593	3030	12	5	1	1
4593	697	11	5	1	1
4593	33092	10	5	1	1
4593	28092	4	5	1	1
4593	7142	4	5	1	1
4606	96817	2	4	4	5
4606	96818	10	5	2	1
4606	28687	10	5	2	1
4606	82140	2	5	2	1
4606	17285	9	5	1	1
4606	3666	10	4	2	1
4606	3666	10	4	1	1
4606	35	10	5	2	1
4606	3658	10	4	2	1
4606	96819	10	5	1	1
4606	71144	10	5	2	1
4606	28687	10	5	2	1
4614	9744	7	5	2	3
4614	9528	7	4	2	2
4614	14667	9	5	2	1
4614	32366	9	5	2	1
4614	15119	3	5	1	1
4614	51	1	5	1	1
4614	62407	12	3	2	1
4614	44922	1	5	1	1
4614	5889	1	4	1	1
4629	97129	21	4	1	1
4629	97130	4	3	2	1
4629	97131	4	5	3	1
4629	8498	1	5	3	1
4629	71943	1	5	1	1
4629	946	1	4	3	1
4629	97132	9	4	3	1
4654	25657	2	5	3	3
4654	3061	2	5	1	2
4654	11457	4	4	3	2
4654	370	10	5	1	2
4654	536	2	5	2	2
4654	6036	2	5	1	2
4654	1648	2	5	1	2
4654	1709	2	5	2	2
4654	6058	3	5	2	2
4654	3808	3	3	1	2
4654	37590	9	5	2	2
4664	6224	5	5	3	1
4664	67	5	5	2	1
4664	633	1	2	2	1
4664	225	3	5	1	1
4664	4583	13	4	2	1
4664	2524	3	5	3	1
4664	5889	1	3	2	1
4664	54064	2	5	1	1
4664	17888	14	4	2	1
4667	17806	10	5	1	1
4667	13833	22	5	1	1
4667	4583	13	5	2	1
4667	5743	1	5	2	1
4667	56573	9	5	3	1
4667	508	1	1	1	1
4667	26	3	2	2	1
4667	97629	2	2	1	1
4667	495	2	5	1	1
4667	493	2	4	3	1
4667	508	1	2	1	1
4673	78885	2	5	1	3
4673	97710	7	5	3	3
4673	97711	2	4	1	3
4673	1930	2	4	1	1
4673	1693	2	4	1	1
4673	802	2	5	1	1
4673	3365	2	4	1	1
4673	63269	2	5	1	1
4673	5317	5	5	3	1
4673	27171	2	5	1	1
4673	802	2	5	3	1
4673	943	2	4	1	1
4678	18	12	5	1	1
4678	1762	3	5	2	1
4678	10638	4	5	2	1
4678	97739	7	5	1	1
4678	97740	7	4	2	1
4678	1933	2	5	2	1
4678	64574	2	5	2	1
4678	89848	9	4	2	1
4678	23198	7	5	2	1
4678	3649	7	5	1	1
4687	97855	7	2	4	5
4687	23545	5	4	3	2
4687	26412	5	5	3	2
4687	97856	17	4	2	1
4687	9426	7	3	2	1
4687	12258	5	5	2	1
4687	1936	2	4	2	1
4687	10644	7	4	3	1
4700	80493	4	5	1	5
4700	411	10	5	2	5
4700	27164	4	5	3	5
4700	6491	2	5	2	5
4700	97930	2	4	2	5
4700	97931	2	3	4	5
4700	97932	2	1	4	5
4700	6022	2	5	4	5
4700	97933	2	4	4	5
4700	97934	2	5	4	5
4703	97943	9	5	2	5
4703	97944	1	4	1	2
4703	26683	7	5	1	2
4703	97945	7	4	3	1
4703	1769	2	5	2	1
4703	5062	9	3	2	1
4703	8947	1	2	2	1
4703	17138	2	5	1	1
4703	26332	12	5	3	1
4703	840	2	5	3	1
4710	97998	7	4	3	10
4710	97999	9	1	4	8
4710	17612	19	5	4	5
4710	98000	19	3	3	5
4710	98001	9	4	4	5
4710	69888	15	5	2	5
4710	37155	8	3	2	4
4710	98002	9	5	1	4
4710	98003	7	5	3	4
4710	98004	9	5	1	3
4710	98005	9	5	3	2
4731	62334	18	3	2	1
4731	98418	5	5	2	1
4731	98419	5	5	2	1
4731	23889	15	4	2	1
4731	3191	6	5	2	1
4731	276	6	2	2	1
4731	3878	15	5	2	1
4731	98420	9	5	2	1
4731	98421	5	3	3	1
4731	98422	5	5	2	1
4731	3878	15	5	2	1
4731	3878	15	5	2	1
4731	276	6	2	1	1
4731	98423	5	4	2	1
4736	54931	8	5	1	5
4736	8531	3	4	3	2
4736	98469	10	5	3	2
4736	5013	8	5	3	2
4736	3480	8	5	3	2
4736	10752	8	5	3	2
4736	8498	1	5	1	2
4736	592	7	5	1	1
4736	12488	9	5	3	1
4736	3360	7	5	1	1
4736	6759	1	1	2	1
4741	1909	2	4	2	1
4741	5727	1	1	2	1
4741	1936	2	2	1	1
4741	37726	2	4	1	1
4741	3584	3	1	2	1
4741	322	3	2	1	1
4741	18282	2	2	2	1
4741	88779	2	2	2	1
4741	6070	2	5	2	1
4741	4511	2	5	2	1
4741	13255	2	4	2	1
4787	6340	11	2	2	1
4787	54	11	5	2	1
4787	1525	8	4	2	1
4787	540	10	2	2	1
4787	27701	1	3	2	1
4787	99330	11	4	3	1
4787	633	1	5	2	1
4787	31289	9	4	2	1
4787	526	7	5	2	1
4787	5170	9	4	2	1
4788	11378	4	5	3	1
4788	10904	4	5	1	1
4788	46579	2	5	3	1
4788	21694	5	1	3	1
4788	4313	3	5	1	1
4788	10499	5	5	3	1
4788	3557	5	3	3	1
4788	7278	5	5	3	1
4788	633	1	3	1	1
4788	633	1	3	1	1
4788	5168	1	1	1	1
4789	99331	18	5	1	9
4789	99332	22	5	1	9
4789	99333	18	5	2	9
4789	25391	18	5	2	9
4789	99334	18	5	1	9
4789	99335	18	5	1	9
4789	99336	18	4	1	9
4789	99337	18	5	2	9
4789	99338	18	5	2	9
4789	99339	18	5	1	9
4789	99340	18	5	2	9
4794	99367	22	5	2	9
4794	99368	22	5	1	9
4794	41320	22	4	2	9
4794	99369	22	4	1	9
4794	61308	8	4	1	9
4794	7345	22	1	1	9
4794	99370	22	3	1	9
4794	99371	22	4	1	9
4794	99372	22	4	1	9
4794	99373	22	1	1	9
4794	99374	22	5	3	9
4805	56025	2	5	3	4
4805	10487	3	5	1	3
4805	21196	11	5	2	3
4805	4679	11	4	2	2
4805	3460	11	5	2	2
4805	99468	5	5	1	2
4805	99469	5	4	2	2
4805	99470	5	5	1	2
4805	99471	5	5	1	2
4805	8855	5	5	2	1
4805	99472	5	5	2	1
4811	99509	9	5	4	5
4811	816	11	3	4	5
4811	614	11	2	4	5
4811	1236	1	5	4	5
4811	99510	7	4	4	5
4811	99511	7	5	4	5
4811	1525	8	5	4	5
4811	11389	7	5	4	5
4811	946	1	5	4	5
4811	5049	2	5	4	5
4811	99512	9	5	4	5
4813	49674	3	5	3	1
4813	99515	5	5	1	1
4813	99516	5	5	3	1
4813	46090	5	5	1	1
4813	99517	5	5	3	1
4813	99518	5	5	1	1
4813	4516	3	5	3	1
4813	5234	7	4	3	1
4813	99519	5	5	2	1
4813	99520	17	5	2	1
4829	78952	18	2	4	5
4829	99881	18	4	4	5
4829	99882	18	1	4	5
4829	54049	18	4	1	5
4829	99883	9	5	4	5
4829	69810	1	4	4	5
4829	86553	7	2	4	5
4829	55214	1	4	4	5
4829	30833	9	4	3	4
4829	71674	7	5	1	4
4829	99884	9	1	3	4
4834	99914	1	5	3	3
4834	14697	15	5	2	3
4834	49457	8	4	2	3
4834	11264	8	4	2	3
4834	4954	8	3	2	3
4834	99915	7	3	2	3
4834	43089	8	5	2	3
4834	1186	15	5	2	2
4834	68250	16	5	2	1
4834	99916	16	2	2	1
4834	589	7	3	2	1
4851	9562	3	4	2	1
4851	100056	3	5	2	1
4851	11455	4	5	2	1
4851	11457	4	5	2	1
4851	3950	3	3	2	1
4851	3564	5	2	2	1
4851	9771	5	4	2	1
4851	8594	1	4	2	1
4851	5804	1	4	1	1
4851	17998	2	5	2	1
4851	385	3	5	2	1
4853	2989	10	5	2	2
4853	19310	10	5	2	2
4853	23200	10	5	1	2
4853	34447	10	5	2	2
4853	100060	10	5	3	1
4853	5648	10	5	2	1
4853	47284	10	5	2	1
4853	890	1	4	3	1
4853	22607	10	5	2	1
4853	100061	10	5	2	1
4853	46807	17	5	3	1
4861	5746	4	4	3	4
4861	976	1	5	3	4
4861	31262	10	5	3	1
4861	17468	10	5	2	1
4861	4724	4	5	1	1
4861	100101	4	5	2	1
4861	303	10	2	1	1
4861	8430	19	5	3	1
4861	17480	4	5	3	1
4861	64187	15	4	2	1
4861	1353	19	3	2	1
4862	108	19	5	3	1
4862	873	10	5	1	1
4862	23848	19	1	2	1
4862	218	4	5	2	1
4862	26345	4	5	2	1
4862	9429	18	2	2	1
4862	3668	10	3	2	1
4863	9911	19	5	1	1
4863	3364	3	5	1	1
4863	4522	4	5	1	1
4863	100102	9	5	1	1
4863	4745	3	5	2	1
4863	18043	8	5	2	1
4863	36524	8	5	3	1
4863	24965	19	4	2	1
4863	85461	15	4	2	1
4863	10276	19	4	1	1
4867	8015	1	5	3	4
4867	1938	2	5	2	1
4867	100118	15	2	2	1
4867	78550	19	5	2	1
4867	56562	7	5	2	1
4867	9350	9	5	2	1
4867	31003	7	5	2	1
4867	666	11	1	2	1
4867	100119	9	5	1	1
4867	1857	7	5	2	1
4879	3622	15	5	5	2
4879	2384	7	5	2	1
4879	2524	3	5	1	1
4879	14627	3	4	3	1
4879	12217	1	1	1	1
4879	3568	3	4	3	1
4879	45136	5	5	3	1
4879	122	1	1	1	1
4879	8055	3	4	1	1
4887	73266	19	4	2	1
4887	25519	10	5	1	1
4887	10759	4	5	2	1
4887	100589	11	5	1	1
4887	1347	19	5	2	1
4887	66042	11	5	1	1
4887	5032	19	2	2	1
4887	100590	19	4	1	1
4887	97759	19	5	3	1
4890	23757	16	5	1	1
4890	24551	10	5	3	1
4890	1788	1	5	1	1
4890	4495	10	5	2	1
4890	8625	10	4	2	1
4890	32849	10	5	3	1
4890	10779	10	5	3	1
4890	4495	10	5	1	1
4890	3334	10	4	3	1
4890	46413	15	5	3	1
4890	5894	10	4	3	1
4890	100595	10	2	1	1
4904	33980	11	5	2	1
4904	57	15	4	1	1
4904	938	11	5	2	1
4904	100993	15	4	1	1
4904	18928	4	5	2	1
4904	26337	15	4	1	1
4904	46805	10	5	2	1
4904	40609	10	2	2	1
4904	643	3	2	1	1
4918	1944	7	5	3	9
4918	69392	7	5	3	4
4918	4848	19	5	3	2
4918	5022	19	4	1	1
4918	101105	19	5	1	1
4918	76	4	5	1	1
4918	17736	19	5	1	1
4918	1480	9	1	3	1
4918	92105	4	5	3	1
4918	101106	4	5	3	1
4918	64271	4	5	3	1
4919	101107	5	5	1	1
4919	666	11	1	2	1
4919	7131	12	5	1	1
4919	38641	12	5	1	1
4919	25794	12	5	3	1
4919	2576	19	5	2	1
4919	10734	19	5	2	1
4919	101108	12	5	3	1
4919	34451	12	5	3	1
4919	817	2	5	2	1
4919	25012	12	5	3	1
4932	25754	8	5	1	1
4932	303	10	5	1	1
4932	24219	19	5	3	1
4932	9031	8	5	3	1
4932	4443	2	5	2	1
4932	4444	2	4	1	1
4932	46359	3	5	2	1
4932	7466	4	4	1	1
4932	1269	10	4	1	1
4932	6350	7	4	3	1
4932	26056	19	5	3	1
4939	96996	9	4	2	1
4939	41648	3	5	2	1
4939	5467	13	4	2	1
4939	4398	3	1	2	1
4939	38850	13	5	2	1
4939	18536	4	3	1	1
4939	17503	9	4	2	1
4939	8669	7	3	2	1
4939	34192	9	4	1	1
4939	2490	3	5	2	1
4941	28678	7	5	2	1
4941	5817	1	4	2	1
4941	79895	8	5	2	1
4941	633	1	5	1	1
4941	51	1	5	2	1
4941	101199	15	5	1	1
4941	27325	15	1	1	1
4941	5741	19	5	2	1
4941	5022	19	3	2	1
4941	1586	19	4	2	1
4941	1136	10	1	2	1
4961	30948	9	5	1	2
4961	46586	17	5	2	2
4961	3518	3	5	3	1
4961	482	3	5	3	1
4961	41690	2	5	1	1
4961	100064	2	5	1	1
4961	5975	2	5	2	1
4961	5973	2	2	2	1
4961	4031	3	5	1	1
4961	31158	17	2	1	1
4961	2	2	5	3	1
4963	101538	4	5	1	3
4963	101539	11	4	1	2
4963	101540	5	5	2	2
4963	101541	3	5	2	2
4963	101542	5	4	2	2
4963	3212	3	2	1	2
4963	101543	5	5	3	2
4963	63649	3	5	2	2
4963	25261	5	5	3	2
4963	37036	11	5	1	2
4963	101544	9	4	1	2
4965	28	3	5	1	1
4965	3568	3	4	1	1
4965	155	3	3	1	1
4965	27217	3	4	2	1
4965	1838	3	4	1	1
4965	1835	3	5	2	1
4965	649	3	2	2	1
4965	7093	3	4	2	1
4965	4554	3	5	2	1
4965	5453	3	5	3	1
4965	1526	8	5	2	1
4981	15273	21	4	2	9
4981	101680	19	2	2	9
4981	101681	18	1	1	9
4981	101682	8	5	2	9
4981	101683	18	5	2	9
4981	101684	21	5	2	9
4981	101685	18	5	1	9
4981	73312	19	5	2	9
4985	101718	16	4	2	2
4985	101718	16	4	2	1
4985	101718	16	2	1	1
4985	101718	16	3	2	1
4985	10093	3	3	1	1
4985	10760	4	4	1	1
4985	101718	16	5	1	1
4985	42059	5	4	3	1
4985	101719	5	5	2	1
4985	101720	5	4	1	1
4985	101718	16	4	1	1
4985	9368	3	5	3	1
4991	37944	3	5	1	5
4991	37945	3	5	1	5
4991	101773	5	5	4	4
4991	37954	3	5	4	4
4991	186	14	5	2	1
4991	101774	11	5	1	1
4991	3211	3	5	2	1
4991	24570	19	5	1	1
4991	44692	19	5	2	1
4991	17883	14	5	2	1
4991	179	19	5	2	1
4998	3962	1	2	1	1
4998	117	3	5	1	1
4998	23762	3	1	1	1
4998	19867	7	5	2	1
4998	1596	3	5	2	1
4998	466	2	5	2	1
4998	3148	8	5	2	1
4998	1525	8	5	2	1
4998	381	3	5	2	1
4998	502	3	4	2	1
5001	8680	10	5	3	3
5001	101827	10	3	3	3
5001	101828	17	5	3	3
5001	2983	10	5	3	3
5001	7092	7	5	1	1
5001	9238	9	1	3	1
5001	26932	10	5	3	1
5001	101829	8	5	3	1
5001	7068	1	1	2	1
5001	875	10	5	1	1
5006	35648	19	5	1	2
5006	40429	19	4	1	2
5006	23732	19	2	3	2
5006	57400	19	5	1	1
5006	26945	19	2	1	1
5006	7106	19	5	2	1
5006	475	19	5	3	1
5006	9937	19	5	2	1
5006	27218	19	1	3	1
5006	89078	19	5	3	1
5006	3345	19	5	3	1
5008	45209	7	5	2	4
5008	84629	2	2	1	1
5008	98638	4	1	2	1
5008	10673	2	3	2	1
5008	101845	5	5	2	1
5008	17998	2	4	2	1
5008	101846	5	5	1	1
5008	14641	2	1	2	1
5008	78926	5	5	3	1
5008	101847	5	5	2	1
5013	1830	4	5	3	2
5013	1716	3	5	1	1
5013	5471	13	4	1	1
5013	647	3	4	2	1
5013	51	1	4	1	1
5013	7375	1	1	2	1
5013	4493	3	4	3	1
5013	1671	3	3	2	1
5013	17721	3	4	1	1
5021	101958	15	4	1	4
5021	31481	2	4	2	2
5021	53259	2	4	2	1
5021	4569	9	5	2	1
5021	7968	2	5	2	1
5021	83067	7	4	1	1
5021	101959	8	2	1	1
5021	155	3	5	2	1
5021	24928	1	1	1	1
5021	3589	6	3	1	1
5021	124	9	3	1	1
5028	102125	10	2	1	10
5028	102126	10	2	1	6
5028	102127	10	5	2	5
5028	5659	10	4	2	5
5028	101362	10	4	2	5
5028	11168	10	4	2	3
5028	59322	10	5	2	2
5028	43751	10	5	1	2
5028	8654	10	4	2	1
5028	43450	10	4	2	1
5028	164	10	5	2	1
5039	102265	7	4	1	6
5039	7575	3	5	2	1
5039	24888	2	4	2	1
5039	31489	11	5	2	1
5039	1500	4	3	2	1
5039	11148	4	4	2	1
5039	1512	2	5	2	1
5039	18724	2	4	2	1
5039	102266	2	5	2	1
5039	17030	9	2	2	1
5039	837	13	3	2	1
5040	102170	7	5	2	8
5040	102267	4	5	2	7
5040	64665	10	4	2	6
5040	102268	15	4	2	5
5040	85533	7	4	2	4
5040	3845	10	5	2	4
5040	33071	15	4	2	3
5040	23402	10	4	2	3
5040	75444	8	4	2	3
5040	5580	10	5	1	3
5041	20944	8	2	4	6
5041	102269	8	2	3	3
5041	22285	11	2	3	3
5041	19148	7	5	1	2
5041	9	3	5	1	2
5041	31602	7	1	2	2
5041	18000	21	2	1	2
5041	22285	11	2	1	2
5041	33522	18	3	1	1
5041	197	7	4	2	1
5041	5109	18	4	1	1
5041	583	9	5	1	1
5042	59119	18	2	2	3
5042	18825	18	1	2	3
5042	102270	5	5	1	3
5042	19831	10	5	1	3
5042	87205	11	2	2	3
5042	21173	18	5	1	3
5042	14374	10	5	1	3
5042	53555	10	5	2	3
5042	15073	18	5	1	3
5045	31911	15	5	1	6
5045	102284	7	5	2	5
5045	86771	7	3	1	4
5045	1195	1	5	1	4
5045	23159	7	4	2	4
5045	102285	9	5	3	4
5045	102286	9	5	3	3
5045	59263	9	5	1	3
5045	1447	15	5	1	3
5045	31061	1	2	1	3
5049	17328	17	5	1	1
5049	18666	3	2	2	1
5049	3564	5	5	2	1
5049	71615	10	4	1	1
5049	3543	4	5	2	1
5049	943	2	5	2	1
5049	37163	17	5	2	1
5049	37163	17	5	5	1
5049	4579	3	5	2	1
5049	381	3	2	3	1
5049	2446	3	1	2	1
5049	40122	2	5	2	1
5052	54429	5	3	2	3
5052	60344	5	5	2	3
5052	102535	5	4	2	3
5052	93185	5	5	2	3
5052	88545	5	1	2	2
5052	32831	5	5	2	2
5052	816	11	4	2	1
5052	76021	15	5	1	1
5052	59278	5	5	2	1
5052	22733	5	5	2	1
5052	8869	5	1	2	1
5054	4325	18	5	1	2
5054	14601	22	5	1	1
5054	5366	7	4	3	1
5054	2389	3	5	3	1
5054	102697	17	5	2	1
5054	60386	18	4	1	1
5054	53213	18	5	1	1
5054	5245	16	3	1	1
5054	31427	16	4	1	1
5054	40340	18	5	1	1
5055	102698	9	2	2	1
5055	72174	2	4	2	1
5055	658	3	5	1	1
5055	10645	2	3	3	1
5055	807	2	4	2	1
5055	14570	9	2	3	1
5055	17549	7	4	1	1
5055	24374	19	5	3	1
5055	1742	2	2	1	1
5055	1740	2	5	2	1
5057	19440	15	4	1	1
5057	102705	15	3	1	1
5057	5022	19	1	1	1
5057	3425	19	3	2	1
5057	5142	5	4	1	1
5057	701	5	5	1	1
5057	102706	5	5	1	1
5057	85960	5	3	2	1
5057	76762	7	3	2	1
5057	43531	15	4	1	1
5057	34549	4	4	1	1
5060	23933	10	5	1	1
5060	633	1	5	2	1
5060	27812	17	3	2	1
5060	2446	3	3	2	1
5060	480	5	5	2	1
5060	3364	3	3	2	1
5060	507	3	1	2	1
5060	11297	2	5	2	1
5060	1938	2	4	2	1
5060	102712	2	2	2	1
5060	27694	15	5	2	1
5065	102785	18	5	1	4
5065	22691	11	3	3	1
5065	9919	1	4	3	1
5065	1525	8	5	1	1
5065	4847	4	5	3	1
5065	102786	7	2	2	1
5065	17480	4	2	2	1
5065	10246	4	4	2	1
5065	39	14	4	2	1
5079	25751	18	5	2	2
5079	9816	19	5	2	1
5079	4735	3	5	1	1
5079	17770	10	5	2	1
5079	102874	4	5	2	1
5079	1500	4	5	2	1
5079	7600	19	5	2	1
5079	52109	9	5	2	1
5079	43277	10	5	2	1
5079	59374	15	5	2	1
5084	15897	3	5	3	8
5084	102895	2	5	3	8
5084	37609	2	4	3	8
5084	5544	3	3	3	2
5084	3075	2	5	1	1
5084	3389	9	5	1	1
5084	603	7	5	1	1
5084	1415	2	5	2	1
5084	44649	2	5	5	1
5084	6435	2	4	3	1
5106	3086	2	4	3	1
5106	3075	2	5	3	1
5106	12272	2	5	5	1
5106	5072	2	5	1	1
5106	11328	2	5	1	1
5106	1418	2	5	1	1
5106	11329	2	4	1	1
5106	466	2	5	2	1
5106	27454	5	5	1	1
5106	3068	2	5	3	1
5106	536	2	5	3	1
5120	104077	4	5	3	3
5120	21622	8	5	1	1
5120	100988	8	5	1	1
5120	2653	6	3	1	1
5120	11289	8	5	1	1
5120	104078	8	4	1	1
5120	854	8	5	2	1
5120	28259	8	4	2	1
5120	3056	15	5	2	1
5129	2187	3	3	2	2
5129	640	3	4	2	2
5129	23352	4	4	1	1
5129	1591	3	4	2	1
5129	2490	3	4	2	1
5129	21884	3	4	2	1
5129	3924	3	4	2	1
5129	4493	3	5	1	1
5129	10159	3	4	2	1
5129	100	3	2	2	1
5130	104163	17	5	3	10
5130	19803	7	4	3	2
5130	9078	21	4	3	2
5130	888	10	1	1	2
5130	5966	2	2	3	2
5130	69106	5	4	3	2
5130	32623	2	4	3	2
5130	104164	5	4	3	2
5130	104165	4	4	3	2
5130	10031	2	3	3	2
5133	67877	1	1	4	7
5133	104201	11	3	1	2
5133	57352	11	2	2	2
5133	104202	12	2	1	2
5133	79706	21	4	1	2
5133	4814	9	4	2	1
5133	10169	7	4	2	1
5133	5744	7	5	2	1
5133	29926	6	4	2	1
5133	31282	1	4	2	1
5133	37699	7	4	2	1
5144	6836	9	5	2	2
5144	197	7	1	1	2
5144	26983	7	1	1	2
5144	19748	15	5	3	2
5144	104424	9	5	1	1
5144	63082	8	5	3	1
5144	83336	17	5	1	1
5144	10229	9	5	2	1
5144	33858	15	1	1	1
5144	91847	15	5	1	1
5144	45586	9	5	2	1
5153	42	9	5	2	1
5153	104459	9	5	2	1
5153	633	1	4	1	1
5153	94291	7	5	2	1
5153	8806	7	3	2	1
5153	122	1	4	2	1
5153	26347	10	5	2	1
5153	694	10	5	2	1
5170	104669	11	5	2	3
5170	104670	4	5	2	1
5170	63527	3	5	3	1
5170	38388	4	5	2	1
5170	104671	10	5	2	1
5170	104672	15	4	1	1
5170	104673	5	4	2	1
5170	70939	5	4	3	1
5170	104674	10	5	2	1
5178	5566	2	3	3	1
5178	24103	19	4	3	1
5178	831	19	5	3	1
5178	21267	19	5	3	1
5178	807	2	4	2	1
5178	128	2	5	3	1
5178	495	2	5	3	1
5178	380	2	3	3	1
5178	3745	2	4	1	1
5178	1750	2	5	3	1
5178	1926	2	5	3	1
5179	7600	19	5	2	1
5179	382	7	5	2	1
5179	4967	9	5	2	1
5179	14972	1	1	1	1
5179	163	3	1	3	1
5179	385	3	4	2	1
5179	104735	4	5	3	1
5179	7374	8	2	2	1
5179	4493	3	4	2	1
5186	104823	9	5	1	8
5186	104824	9	5	1	8
5186	13176	8	5	1	8
5186	31728	8	5	2	8
